code,name,federation_code,no,gender,noevent,start_date,end_date
NAUT1116,LITZLBERG,,3703,1,0,2016-08-26,2016-08-28
NPOR0116,CASTRO VERDE,,3704,0,0,2016-06-18,2016-06-19
NPOR0216,CASTRO VERDE,,3705,1,0,2016-06-18,2016-06-19
NPOR0316,S.MIGUEL,,3706,0,0,2016-07-16,2016-07-17
NPOR0416,S.MIGUEL,,3707,1,0,2016-07-16,2016-07-17
NPOR0516,MATOSINHOS,,3708,0,0,2016-07-23,2016-07-24
NPOR0616,MATOSINHOS,,3709,1,0,2016-07-23,2016-07-24
NPOR0716,ESMORIZ,,3710,0,0,2016-08-06,2016-08-07
NPOR0816,ESMORIZ,,3711,1,0,2016-08-06,2016-08-07
NPOR0916,MACEDO CAVALEIROS,,3712,0,0,2016-08-13,2016-08-14
NPOR1016,MACEDO CAVALEIROS,,3713,1,0,2016-08-13,2016-08-14
NTUR0116,AYDIN,,3714,0,0,2016-05-17,2016-05-20
NTUR0216,AYDIN,,3715,1,0,2016-05-17,2016-05-20
NTUR0316,ISTANBUL,,3716,0,0,2016-06-03,2016-06-05
NTUR0416,ISTANBUL,,3717,1,0,2016-06-03,2016-06-05
NTUR0516,SOLE&MARE,,3718,0,0,2016-06-22,2016-06-24
NTUR0616,SOLE&MARE,,3719,1,0,2016-06-22,2016-06-24
NTUR0716,SINOP,,3720,0,0,2016-07-01,2016-07-03
NTUR0816,SINOP,,3721,1,0,2016-07-01,2016-07-03
NTUR0916,HOPA,,3722,0,0,2016-07-14,2016-07-17
NTUR1016,HOPE,,3723,1,0,2016-07-14,2016-07-17
NTUR1116,MERSIN,,3724,0,0,2016-07-22,2016-07-24
NTUR1216,MERSIN,,3725,1,0,2016-07-22,2016-07-24
NTUR1316,ISTANBUL,,3726,0,0,2016-08-04,2016-08-07
NTUR1416,ISTANBUL,,3727,1,0,2016-08-04,2016-08-07
NTUR2116,SAMSUN,,3728,0,0,2016-08-12,2016-08-14
NTUR1616,SAMSUN,,3729,1,0,2016-08-12,2016-08-14
NTUR1716,DIDIM,,3730,0,0,2016-08-19,2016-08-21
NTUR1816,DIDIM,,3731,1,0,2016-08-19,2016-08-21
NTUR1916,BURSA,,3732,0,0,2016-09-23,2016-09-25
NTUR2016,BURSA,,3733,1,0,2016-09-23,2016-09-25
NSLO0116,Mokronog,,3734,0,0,2016-07-15,2016-07-17
NSLO0216,Mokronog,,3735,1,0,2016-07-14,2016-07-16
NSLO0316,LJUBIJANA,,3736,0,0,2016-07-28,2016-07-30
NSLO0416,LJUBIJANA,,3737,1,0,2016-07-28,2016-07-30
NSLO0516,MEZICA,,3738,0,0,2016-08-04,2016-08-06
NSLO0616,MEZICA,,3739,1,0,2016-08-04,2016-08-06
MROU2016,BVA Continental Tour-Zonal Event,,3740,0,0,2016-05-20,2016-05-22
WROU2016,BVA Continental Tour-Zonal Event,,3741,1,0,2016-05-20,2016-05-22
MTUR2016,BVA Continental Tour-Zonal Event,,3742,0,0,2016-06-03,2016-06-05
WTUR2016,BVA Continental Tour-Zonal Event,,3743,1,0,2016-06-03,2016-06-05
MSSF2016,Toronto,CAN,3744,0,417,2016-09-14,2016-09-18
WSSF2016,Toronto,CAN,3745,1,417,2016-09-14,2016-09-17
F16SACTF,Final CSVP - Cochabamba,,3746,1,0,2016-06-03,2016-06-05
M16SACTF,Final CSVP - La Rioja,,3747,0,0,2016-06-03,2016-06-05
MCC16SAF,Final Continental Cup - Santiago,CHI,3748,0,0,2016-06-22,2016-06-26
FCC16SAF,Final Continental Cup - Rosario,ARG,3749,1,0,2016-06-22,2016-06-26
WCT16N07,NORTH BAY,,3750,1,0,2016-07-01,2016-07-03
MCT16N07,NORTH BAY,,3751,0,0,2016-07-01,2016-07-03
WCT16N08,VARADERO,,3752,1,0,2016-07-15,2016-07-17
MCT16N08,VARADERO,,3753,0,0,2016-07-15,2016-07-17
WCT16N09,BOQUERON,,3754,1,0,2016-08-03,2016-08-08
MCT16N09,BOQUERON,,3755,0,0,2016-08-03,2016-08-08
NLAT0116,Jūrmala,LAT,3756,0,0,2016-05-28,2016-05-29
NLAT0216,Jurmala,LAT,3757,1,0,2016-05-28,2016-05-29
NLAT0316,RIGA,LAT,3758,0,0,2016-06-11,2016-06-12
NLAT0416,SAULKRASTI,,3759,0,0,2016-07-15,2016-07-16
MUKR2016,EEVZA - Zonal Event - Kharkiv,UKR,3760,0,0,2016-06-18,2016-06-19
MGRE2016,BVA Continental Tour-Zonal Event,,3761,0,0,2016-06-10,2016-06-12
WGRE2016,BVA Continental Tour-Zonal Event,,3762,1,0,2016-06-10,2016-06-12
NAUT1316,Rabenstein,,3763,1,0,2016-05-28,2016-05-29
NLAT0516,Jurmala,LAT,3764,0,0,2016-07-23,2016-07-24
NLAT0616,Jurmala,,3765,1,0,2016-07-23,2016-07-24
NLAT0716,ALUKSNE,LAT,3766,0,0,2016-08-06,2016-08-07
NLAT0816,ALUKSNE,,3767,1,0,2016-08-05,2016-08-07
NPOL0116,ZBASZYN,,3768,0,0,2016-05-27,2016-05-29
NPOL0216,TORUN,,3769,0,0,2016-06-10,2016-06-12
NPOL0316,TORUN,,3770,1,0,2016-06-09,2016-06-11
NPOL0416,NYSA,,3771,0,0,2016-06-17,2016-06-19
NPOL0516,PRZYSUCHA,,3772,0,0,2016-06-24,2016-06-26
NPOL0616,WRZESNIA,,3773,0,0,2016-08-25,2016-08-27
NPOL0716,WRZESNIA,,3774,1,0,2016-08-26,2016-08-28
MCCF16,MEN`S FINAL CC,,3775,0,0,2016-06-23,2016-06-26
WCCF16,WOMEN`S FINAL CC,,3776,1,0,2016-06-23,2016-06-26
WSKO2016,CEV Satellite - Skopje,MKD,3777,1,0,2016-09-02,2016-09-04
NITA0516,SOVERATO,,3778,0,0,2016-06-20,2016-06-21
NITA0616,SOVERATO,,3779,1,0,2016-06-20,2016-06-21
NITA0716,SOVERATO,,3780,0,0,2016-06-22,2016-06-23
NITA0816,SOVERATO,,3781,1,0,2016-06-22,2016-06-23
NITA0916,SOVERATO,,3782,0,0,2016-06-24,2016-06-26
NITA1016,SOVERATO,,3783,1,0,2016-06-24,2016-06-26
NITA1116,CASA VELINO,,3784,0,0,2016-06-27,2016-06-28
NITA1216,CASA VELINO,,3785,1,0,2016-06-27,2016-06-28
NITA1316,CASA VELINO,,3786,0,0,2016-06-29,2016-06-30
NITA1416,CASA VELINO,,3787,1,0,2016-06-29,2016-06-30
NITA1516,CASA VELINO,,3788,0,0,2016-07-01,2016-07-03
NITA1616,CASA VELINO,,3789,1,0,2016-07-01,2016-07-03
NSCO0116,EDINBURGH,,3790,0,0,2016-06-18,2016-06-18
NSCO0216,EDINBURGH,,3791,1,0,2016-06-18,2016-06-18
WFIN2016,NEVZA - Zonal Event - Kuopio,FIN,3792,1,0,2016-08-04,2016-08-07
NSCO0316,ST.ANDREWS,,3793,0,0,2016-07-02,2016-07-02
NSCO0416,ST.ANDREWS,,3794,1,0,2016-07-02,2016-07-02
NSCO0516,BROUGHTY FERRY,,3795,0,0,2016-07-16,2016-07-16
NSCO0616,BROUGHTY FERRY,,3796,1,0,2016-07-16,2016-07-16
NSCO0716,TROON,,3797,0,0,2016-07-30,2016-07-30
NSCO0816,TROON,,3798,1,0,2016-07-30,2016-07-30
NSCO0916,EDINBURGH,,3799,0,0,2016-08-13,2016-08-13
NSCO1016,EDINBURGH,,3800,1,0,2016-08-13,2016-08-13
WITA2016,CEV Zonal Event - Messina,ITA,3801,1,0,2016-07-23,2016-07-24
WBLR2016,EEVZA - Zonal Event - Molodechno,BLR,3802,1,0,2016-08-06,2016-08-07
MWUC2016,2016 WUC Beach Volleyball,EST,3803,0,416,2016-07-13,2016-07-17
WWUC2016,2016 WUC Beach Volleyball,EST,3804,1,416,2016-07-13,2016-07-17
MITA2016,CEV Zonal Event - Senigallia,ITA,3805,0,0,2016-07-16,2016-07-17
MFIN2016,NEVZA - Zonal Event - Kuopio,FIN,3806,0,0,2016-08-04,2016-08-07
MNOR2016,NEVZA - Zonal Event - Oslo,NOR,3807,0,0,2016-09-08,2016-09-11
WNOR2016,NEVZA - Zonal Event - Oslo,NOR,3808,1,0,2016-09-08,2016-09-11
NITA1716,MAROTTA,,3809,0,0,2016-07-01,2016-07-03
NITA1816,MAROTTA,,3810,1,0,2016-07-01,2016-07-03
NITA1916,MILANO,,3811,0,0,2016-07-08,2016-07-10
NITA2016,MILANO,,3812,1,0,2016-07-08,2016-07-10
NITA2116,SAN TEODORO,,3813,0,0,2016-07-08,2016-07-10
NITA2316,CERVIA,,3814,0,0,2016-07-11,2016-07-12
NITA2416,CERVIA,,3815,1,0,2016-07-11,2016-07-12
NITA2516,CERVIA,,3816,0,0,2016-07-13,2016-07-14
NITA2616,CERVIA,,3817,1,0,2016-07-13,2016-07-14
NESP2516,TARRAGONA (Cancelled),,3818,0,0,2016-08-11,2016-08-14
NESP2616,TARRAGONA (Cancelled),,3819,1,0,2016-08-11,2016-08-14
NITA2716,CERVIA,,3820,0,0,2016-07-15,2016-07-17
NITA2816,CERVIA,,3821,1,0,2016-07-15,2016-07-17
NITA2916,PORTO SANGIORGIO,,3822,0,0,2016-07-22,2016-07-24
NITA3016,PORTO SANGIORGIO,,3823,1,0,2016-07-22,2016-07-24
NITA3116,FRANCAVILLA,,3824,0,0,2016-07-30,2016-07-31
NITA3216,FRANCAVILLA,,3825,1,0,2016-07-30,2016-07-31
MCC16MF,African Olympic Qualification 2016 MenFINAL,,3826,0,0,2016-05-05,2016-05-09
AAG2015,11th All African Games,,3827,0,0,2015-09-07,2015-09-16
MSLO2016,MEVZA-Zonal Event-Portoroz,SLO,3828,0,0,2016-09-10,2016-09-11
WSLO2016,MEVZA-Zonal Event-Portoroz,SLO,3829,1,0,2016-09-10,2016-09-11
MLAT2016,EEVZA - Zonal Event - Jurmala,LAT,3830,0,0,2016-08-27,2016-08-28
WLAT2016,EEVZA - Zonal Event - Jurmala,LAT,3831,1,0,2016-08-27,2016-08-28
MGEO2016,EEVZA - Zonal Event - Batumi,GEO,3835,0,0,2016-09-16,2016-09-17
WGEO2016,EEVZA - Zonal Event - Batumi,GEO,3836,1,0,2016-09-15,2016-09-17
NITA3316,PESCARA,,3837,0,0,2016-08-08,2016-08-09
NITA3416,PESCARA,,3838,1,0,2016-08-08,2016-08-09
NITA3516,PESCARA,,3839,0,0,2016-08-10,2016-08-11
NITA3616,PESCARA,,3840,1,0,2016-08-10,2016-08-11
NITA3716,JESOLO,,3841,0,0,2016-08-20,2016-08-21
NITA3816,JESOLO,,3842,1,0,2016-08-20,2016-08-21
NITA3916,AMANTEA,,3843,0,0,2016-08-25,2016-08-26
NITA4016,AMANTEA,,3844,1,0,2016-08-25,2016-08-26
NITA4116,AMANTEA,,3845,0,0,2016-08-27,2016-08-28
NITA4316,CATANIA,,3846,0,0,2016-09-02,2016-09-04
NITA4416,CATANIA,,3847,1,0,2016-09-02,2016-09-04
NITA4216,AMANTEA,,3848,1,0,2016-08-27,2016-08-28
MESP2016,CEV Zonal Event - Barcelona,ESP,3849,0,0,2016-09-17,2016-09-18
WESP2016,CEV Zonal Event - Barcelona,ESP,3850,1,0,2016-09-17,2016-09-18
WCT16N10,SANTA LUCIA,,3851,1,0,2016-10-13,2016-10-17
MCT16N10,SANTA LUCIA,,3852,0,0,2016-10-13,2016-10-17
WCTN11,TRINIDAD & TOBAGO,,3853,1,0,2016-11-25,2016-11-27
MCTN11,TRINIDAD & TOBAGO,,3854,0,0,2016-11-25,2016-11-27
MSWE2016,NEVZA - Zonal Event - Göteborg,SWE,3855,0,0,2016-11-04,2016-11-06
WSWE2016,NEVZA - Zonal Event - Göteborg,SWE,3856,1,0,2016-11-04,2016-11-06
NBRA0916,CAMPO GRANDE/MS,,3857,0,0,2016-09-22,2016-09-25
NBRA1016,CAMPO GRANDE/MS,,3858,1,0,2016-09-22,2016-09-25
NBRA1116,BRASILIA/DF,,3859,0,0,2016-10-13,2016-10-16
NBRA1216,BRASILIA/DF,,3860,1,0,2016-10-13,2016-10-16
NBRA1316,UBERLANDIA/MG,,3861,0,0,2016-10-27,2016-10-30
NBRA1416,UBERLANDIA/MG,,3862,1,0,2016-10-27,2016-10-30
NBRA1516,CURITIBA/PR,,3863,0,0,2016-11-16,2016-11-20
NBRA1616,CURITIBA/PR,,3864,1,0,2016-11-16,2016-11-20
MENG2016,NEVZA - Zonal Event - Bournemouth,ENG,3866,0,0,2016-10-22,2016-10-24
WENG2016,NEVZA - Zonal Event - Bournemouth,ENG,3867,1,0,2016-10-22,2016-10-24
MPEL2016,CEV Satellite - Pelhrimov,CZE,3868,0,0,2016-11-04,2016-11-06
WPEL2016,CEV Satellite - Pelhrimov,CZE,3869,1,0,2016-11-04,2016-11-06
MFRA2016,CEV Zonal Event - Dijon,FRA,3870,0,0,2016-12-02,2016-12-04
WFRA2016,CEV Zonal Event - Dijon,FRA,3871,1,0,2016-12-02,2016-12-04
MFTL2017,Fort Lauderdale,USA,3872,0,429,2017-02-08,2017-02-11
WFTL2017,Fort Lauderdale,,3873,1,429,2017-02-08,2017-02-12
MPOR2017,Porec,,3874,0,441,2017-06-28,2017-07-02
WPOR2017,Porec,,3875,1,441,2017-06-28,2017-07-01
MPRA2017,Prague (Cancelled),,3876,0,438,2017-05-12,2017-05-14
WPRA2017,Prague (Cancelled),,3877,1,438,2017-05-12,2017-05-14
MKIS2017,Kish Island,IRI,3878,0,432,2017-02-16,2017-02-18
MXIA2017,Xiamen,CHN,3879,0,436,2017-04-21,2017-04-23
WXIA2017,Xiamen,CHN,3880,1,436,2017-04-21,2017-04-23
MFUZ2017,Fuzhou (Cancelled),,3881,0,437,2017-04-28,2017-04-30
WFUZ2017,Fuzhou (Cancelled),,3882,1,437,2017-04-28,2017-04-30
MRIO2017,Rio de Janeiro,,3883,0,434,2017-05-18,2017-05-21
WRIO2017,Rio de Janeiro ,,3884,1,434,2017-05-18,2017-05-21
MSEL2017,Langkawi,MAS,3885,0,435,2017-04-15,2017-04-16
WSEL2017,Langkawi,MAS,3886,1,435,2017-04-15,2017-04-16
MPOL2017,Olsztyn,,3887,0,443,2017-07-20,2017-07-23
WPOL2017,Olsztyn,,3888,1,443,2017-07-20,2017-07-23
WSYD2017,Sydney,AUS,3889,1,433,2017-03-17,2017-03-19
WULS2017,Ulsan,KOR,3890,1,442,2017-07-20,2017-07-22
MNAN2017,Nanjing,,3891,0,440,2017-07-12,2017-07-16
WNAN2017,Nanjing,,3892,1,440,2017-07-12,2017-07-16
MLUC2017,Lucerne,,3893,0,439,2017-05-25,2017-05-28
WLUC2017,Lucerne,,3894,1,439,2017-05-24,2017-05-28
MWCH2017,Vienna,,3895,0,444,2017-07-28,2017-08-06
WWCH2017,Vienna,,3896,1,444,2017-07-28,2017-08-05
MFIJ2017,Pacific Harbour,FIJ,3897,0,445,2017-06-23,2017-06-24
WFIJ2017,Pacific Harbour,FIJ,3898,1,445,2017-06-23,2017-06-24
NBRA1716,SAO JOSE/SE,,3899,0,0,2016-12-08,2016-12-11
NBRA1816,SAO JOSE/SE,,3900,1,0,2016-12-08,2016-12-11
NBRA0117,JOAO PESSOA PB,,3901,0,0,2017-01-25,2017-01-29
NBRA0217,JOAO PESSOA PB,,3902,1,0,2017-01-25,2017-01-29
NBRA0317,ARACAJU SE,,3903,0,0,2017-02-15,2017-02-19
NBRA0417,ARACAJU SE,,3904,1,0,2017-02-15,2017-02-19
NBRA0517,MACEIO,,3905,0,0,2017-03-15,2017-03-19
NBRA0617,MACEIO,,3906,1,0,2017-02-15,2017-02-19
NBRA0717,VITORIA,,3907,0,0,2017-04-05,2017-04-09
NBRA0817,VITORIA,,3908,1,0,2017-04-05,2017-04-09
NBRA0917,NITEROI,,3909,0,0,2017-05-03,2017-05-07
NBRA1017,NITEROI,,3910,1,0,2017-05-03,2017-05-07
NAUS1516,Manly Beach,,3911,0,0,2016-12-17,2016-12-18
NAUS1616,Manly Beach,,3912,1,0,2016-12-17,2016-12-18
NAUS0117,"Glenelg Beach, SA",,3913,0,0,2017-01-14,2017-01-15
NAUS0217,"Glenelg Beach, SA",,3914,1,0,2017-01-14,2017-01-15
NAUS0317,"Surfers Paradise Beach, QLD",,3915,0,0,2017-01-27,2017-01-29
NAUS0417,"Surfers Paradise Beach, QLD",,3916,1,0,2017-01-27,2017-01-29
NAUS0517,"Scarborough Beach, WA",,3917,0,0,2017-02-03,2017-02-05
NAUS0617,"Scarborough Beach, WA",,3918,1,0,2017-02-03,2017-02-05
NAUS0717,Manly Beach,,3919,0,0,2017-03-10,2017-03-12
NAUS0817,Manly Beach,,3920,1,0,2017-03-10,2017-03-12
MMOS2017,Moscow,RUS,3921,0,447,2017-06-01,2017-06-04
WMOS2017,Moscow,RUS,3922,1,447,2017-06-01,2017-06-04
WDAE2017,Daegu,KOR,3923,1,448,2017-07-14,2017-07-16
WMON2017,Monaco,MON,3924,1,446,2017-06-17,2017-06-18
MAGA2017,Agadir,MAR,3925,0,449,2017-07-21,2017-07-23
WAGA2017,Agadir,MAR,3926,1,449,2017-07-21,2017-07-23
MESP2017,Espinho,POR,3927,0,450,2017-07-28,2017-07-30
MHAM2017,Hamburg (canceled) ,,3928,0,451,2017-08-09,2017-08-13
WHAM2017,Hamburg (canceled) ,,3929,1,451,2017-08-09,2017-08-12
MSHE2017,Shepparton,AUS,3930,0,452,2017-03-04,2017-03-05
WSHE2017,Shepparton,AUS,3931,1,452,2017-03-04,2017-03-05
MSPI2017,CEV Snow Tour - Špindlerův Mlýn,CZE,3932,0,491,2017-02-25,2017-02-26
WSPI2017,CEV Snow Tour - Špindlerův Mlýn,CZE,3933,1,491,2017-02-25,2017-02-26
MDIS2017,CEV Snow Tour - Disentis,SUI,3934,0,493,2017-03-11,2017-03-12
WDIS2017,CEV Snow Tour - Disentis,SUI,3935,1,493,2017-03-11,2017-03-12
MKRA2017,CEV Snow Tour - Kranjska Gora,SLO,3936,0,494,2017-03-18,2017-03-19
WKRA2017,CEV Snow Tour - Kranjska Gora,SLO,3937,1,494,2017-03-18,2017-03-19
MWAG2017,CEV Snow Tour - Wagrain-Kleinarl (canceled),AUT,3938,0,495,2017-03-25,2017-03-26
WWAG2017,CEV Snow Tour - Wagrain-Kleinarl (canceled),AUT,3939,1,495,2017-03-25,2017-03-26
MMAL2017,CEV Snow Tour - Malbun,LIE,3940,0,496,2017-04-01,2017-04-02
WMAL2017,CEV Snow Tour - Malbun,LIE,3941,1,496,2017-04-01,2017-04-02
MKRO2017,CEV Snow Tour - Kronplatz / Plan de Corones,ITA,3942,0,497,2017-04-08,2017-04-09
WKRO2017,CEV Snow Tour - Kronplatz / Plan de Corones,ITA,3943,1,497,2017-04-08,2017-04-09
MROM2017,Rome (canceled) ,,3944,0,453,2017-06-07,2017-06-11
WROM2017,Rome (canceled),,3945,1,453,2017-06-07,2017-06-11
MGST2017,Gstaad,SUI,3946,0,454,2017-07-05,2017-07-09
WGST2017,Gstaad,SUI,3947,1,454,2017-07-05,2017-07-09
MQIN2017,Qinzhou,,3948,0,455,2017-10-12,2017-10-15
WQIN2017,Qinzhou,,3949,1,455,2017-10-12,2017-10-15
MJUR2017,CEV ECH Final - Jurmala,LAT,3951,0,551,2017-08-16,2017-08-20
WJUR2017,CEV ECH Final - Jurmala,LAT,3952,1,551,2017-08-16,2017-08-20
MKAZ2017,CEV U18 ECH - Kazan,RUS,3953,0,554,2017-08-24,2017-08-27
WKAZ2017,CEV U18 ECH - Kazan,RUS,3954,1,554,2017-08-24,2017-08-27
MVUL2017,CEV U20 ECH - Vulcano,ITA,3955,0,555,2017-09-07,2017-09-10
WVUL2017,CEV U20 ECH - Vulcano,ITA,3956,1,555,2017-09-07,2017-09-10
MBAD2017,CEV U22 ECH - Baden,AUT,3957,0,0,2017-06-15,2017-06-18
WBAD2017,CEV U22 ECH - Baden,AUT,3958,1,0,2017-06-15,2017-06-18
MAUT2017,CEV Baden Masters,AUT,3959,0,541,2017-06-23,2017-06-25
WAUT2017,CEV Baden Masters,AUT,3960,1,541,2017-06-23,2017-06-24
F17SACT1,ETAPA CSVP - Coquimbo,,3961,1,0,2017-02-10,2017-02-12
M17SACT1,ETAPA CSVP - Coquimbo,,3962,0,0,2017-02-10,2017-02-12
F17SACT2,ETAPA CSVP - Rosario GRAND SLAM,,3963,1,0,2017-03-10,2017-03-12
M17SACT2,ETAPA CSVP - Rosario GRAND SLAM,,3964,0,0,2017-03-10,2017-03-12
F17SACT3,ETAPA CSVP - Montevideo (Cancelada),,3965,1,0,2017-02-24,2017-02-26
M17SACT3,ETAPA CSVP - Montevideo (Cancelada),,3966,0,0,2017-02-24,2017-02-26
F17SACT4,ETAPA CSVP - Lima,,3967,1,0,2017-03-03,2017-03-05
M17SACT4,ETAPA CSVP - Lima,,3968,0,0,2017-03-03,2017-03-05
F17SACT5,ETAPA CSVP - Cochabamba (CANCELADA),,3969,1,0,2017-12-30,2017-12-31
M17SACT5,ETAPA CSVP - Cochabamba (CANCELADA),,3970,0,0,2017-12-30,2017-12-31
NNZL0117,Ml Maunganui,,3971,0,0,2017-01-07,2017-01-08
NNZL0217,MI Maunganui,,3972,1,0,2017-01-07,2017-01-08
NNZL0317,OHOPE BEACH,,3973,0,0,2017-01-14,2017-01-15
NNZL0417,OHOPE BEACH,,3974,1,0,2017-01-14,2017-01-15
NNZL0517,MAIRANGI BAY BEACH CENTRE,,3975,0,0,2017-01-21,2017-01-22
NNZL0617,MAIRANGI BAY BEACH CENTRE,,3976,1,0,2017-01-21,2017-01-22
NNZL0717,MI Maunganui,,3977,0,0,2017-02-17,2017-02-18
NNZL0817,MI Maunganui,,3978,1,0,2017-02-17,2017-02-19
MHAG2017,The Hague,,3979,0,456,2017-06-15,2017-06-18
WHAG2017,The Hague,,3980,1,456,2017-06-15,2017-06-18
WTAN2017,"Jiangning, Nanjing",CHN,3981,1,457,2017-06-16,2017-06-18
WNAT2017,Nantong,CHN,3982,1,458,2017-06-23,2017-06-25
MSSF2017,Hamburg,,3984,0,528,2017-08-22,2017-08-27
WSSF2017,Hamburg,,3985,1,528,2017-08-22,2017-08-27
MERC2017,CEV Snow Tour - Erciyes,TUR,3986,0,490,2017-02-18,2017-02-19
WERC2017,CEV Snow Tour - Erciyes,,3987,1,490,2017-02-18,2017-02-19
MULU2017,CEV Snow Tour - Uludag,,3988,0,492,2017-03-03,2017-03-05
WULU2017,CEV Snow Tour - Uludag,,3989,1,492,2017-03-03,2017-03-05
NQAT0117,Doha,,3990,0,0,2017-03-03,2017-03-04
NQAT0217,DOHA,,3991,0,0,2017-03-10,2017-03-11
NQAT0317,DOHA,,3992,0,0,2017-03-17,2017-03-18
NQAT0417,DOHA,,3993,0,0,2017-03-24,2017-03-25
AVCMU21,Asian U 21 Beach Volleyball  Championships,THA,3994,0,0,2017-03-02,2017-03-04
AVCWU21,Asian U 21 Beach Volleyball  Championships,THA,3995,1,0,2017-03-02,2017-03-04
CTO2017,"AVC Women's Beach Tour ""Can Tho open 2017""",VIE,3996,1,0,2017-04-28,2017-05-01
TCO2017,"AVC Women's Beach Tour ""Tuan Chau 2017",,3997,1,0,2017-05-04,2017-05-07
SATW2017,AVC Beach Tour Satun Pak Bara Master 2017,THA,3998,1,0,2017-04-08,2017-04-11
SATM2017,AVC Beach Tour Satun PakBara Master(MEN),THA,3999,0,0,2017-04-08,2017-04-11
SONW2017,Asian Women's Beach volleyball championship,,4000,1,0,2017-04-14,2017-04-17
SONM2017,Asian Men's Beach volleyball championship,,4001,0,0,2017-04-14,2017-04-17
MGOT2017,CEV Satellite - Göteborg,SWE,4002,0,538,2017-04-14,2017-04-16
WLAH2017,CEV Satellite - Laholm,SWE,4003,1,0,2017-07-07,2017-07-09
MVAD2017,CEV Satellite - Vaduz,LIE,4004,0,0,2017-08-11,2017-08-13
WVAD2017,CEV Satellite - Vaduz,LIE,4005,1,0,2017-08-10,2017-08-12
WLJU2017,CEV Satellite - Ljubljana,SLO,4006,1,546,2017-07-21,2017-07-22
MLJU2017,CEV Ljubljana Masters,SLO,4007,0,546,2017-07-21,2017-07-22
MMER2017,CEV Satellite - Mersin,TUR,4008,0,0,2017-07-28,2017-07-30
WMER2017,CEV Satellite - Mersin,TUR,4009,1,0,2017-07-28,2017-07-30
WANK2017,CEV Alanya Masters,TUR,4010,1,545,2017-07-14,2017-07-16
NSUI0117,ZURICH,,4011,0,0,2017-04-06,2017-04-09
NSUI0217,ZURICH,,4012,1,0,2017-04-06,2017-04-09
NSUI0317,GENEVA,SUI,4013,0,0,2017-05-11,2017-05-14
NSUI0417,GENEVA,SUI,4014,1,0,2017-05-11,2017-05-14
NSUI0517,LOCARNO,,4015,0,0,2017-06-02,2017-06-05
NSUI0617,LOCARNO,,4016,1,0,2017-06-02,2017-06-05
NSUI0717,OLTEN,,4017,0,0,2017-06-15,2017-06-18
NSUI0817,OLTEN,,4018,1,0,2017-06-15,2017-06-18
NSUI0917,BASEL,,4019,0,0,2017-07-29,2017-08-01
NSUI1017,BASEL,,4020,1,0,2017-07-29,2017-08-01
NSUI1117,RORSCHACH,,4021,0,0,2017-08-17,2017-08-20
NSUI1217,RORSCHACH,,4022,1,0,2017-08-17,2017-08-20
NSUI1317,BERN,,4023,0,0,2017-08-30,2017-09-01
NSUI1417,BERN,,4024,1,0,2017-08-30,2017-09-01
NAUS0917,Victoria,,4025,0,0,2017-02-11,2017-02-12
NAUS1017,Victoria,,4026,1,0,2017-02-11,2017-02-12
NGER0117,Munster,,4027,0,0,2017-05-05,2017-05-07
NGER0217,Munster,,4028,1,0,2017-05-05,2017-05-07
NGER0317,Nuremberg,,4029,0,0,2017-05-26,2017-05-28
NGER0417,Nuremberg,,4030,1,0,2017-05-26,2017-05-28
NGER0517,Dresden,,4031,0,0,2017-06-16,2017-06-18
NGER0617,Dresden,,4032,1,0,2017-06-16,2017-06-18
NGER0717,Kuhlungsborn,,4033,0,0,2017-06-23,2017-06-25
NGER0817,Kuhlungsborn,,4034,1,0,2017-06-23,2017-06-25
MKHA2017,CEV Satellite - Kharkiv,UKR,4035,0,0,2017-07-08,2017-07-09
MSIO2017,CEV Satellite - Siófok ,HUN,4036,0,0,2017-07-14,2017-07-16
MLAR2017,CEV Satellite - Larnaca,CYP,4037,1,0,2017-08-05,2017-08-06
MCT17N01,La Paz Baja California Sur,MEX,4039,0,0,2017-04-07,2017-04-09
WCT17N01,La Paz Baja California Sur,,4040,1,0,2017-04-07,2017-04-09
MCT17N02,"GRAND CAYMAN, CAYMAN ISLANDS",CAY,4041,0,0,2017-04-21,2017-04-23
WCT17N02,"GRAND CAYMAN,  CAYMAN ISLANDS",CAY,4042,1,0,2017-04-21,2017-04-23
MYCCPA17,CEV Youth Continental Cup - Pool A,RUS,4043,0,0,2017-06-03,2017-06-04
MYCCPB17,CEV Youth Continental Cup - Pool B,UKR,4044,0,0,2017-07-08,2017-07-09
MYCCPC17,CEV Youth Continental Cup - Pool C,TUR,4045,0,0,2017-07-15,2017-07-16
MYCCPD17,CEV Youth Continental Cup - Pool D,EST,4046,0,0,2017-08-19,2017-08-20
MYCCPE17,CEV Youth Continental Cup - Pool E,SLO,4047,0,546,2017-07-21,2017-07-22
MYCCPF17,CEV Youth Continental Cup - Pool F,CYP,4048,0,0,2017-08-05,2017-08-06
MYCCPG17,CEV Youth Continental Cup - Pool G,UKR,4049,0,0,2017-07-15,2017-07-16
MYCCPH17,CEV Youth Continental Cup - Pool H,LIE,4050,0,0,2017-08-12,2017-08-13
WYCCPA17,CEV Youth Continental Cup - Pool A,RUS,4051,1,0,2017-06-03,2017-06-04
WYCCPB17,CEV Youth Continental Cup - Pool B,UKR,4052,1,0,2017-07-08,2017-07-09
